"","X","code","date","cumulative_cases","cumulative_deaths","daily_cases","daily_deaths","state_name","pop_density","pop_count","region_census_sub_revised","region_code"
"287",287,"AL","2020-06-15",NA,NA,1037,6,"Alabama",95,4858979,"Southern Appalachia",1
"288",288,"AL","2020-06-16",NA,NA,640,11,"Alabama",95,4858979,"Southern Appalachia",1
"289",289,"AL","2020-06-17",NA,NA,400,5,"Alabama",95,4858979,"Southern Appalachia",1
"290",290,"AL","2020-06-18",NA,NA,894,19,"Alabama",95,4858979,"Southern Appalachia",1
"291",291,"AL","2020-06-19",NA,NA,796,12,"Alabama",95,4858979,"Southern Appalachia",1
"292",292,"AL","2020-06-20",NA,NA,547,17,"Alabama",95,4858979,"Southern Appalachia",1
"293",293,"AL","2020-06-21",NA,NA,472,1,"Alabama",95,4858979,"Southern Appalachia",1
"294",294,"AL","2020-06-22",NA,NA,432,1,"Alabama",95,4858979,"Southern Appalachia",1
"295",295,"AL","2020-06-23",NA,NA,644,24,"Alabama",95,4858979,"Southern Appalachia",1
"296",296,"AL","2020-06-24",NA,NA,967,26,"Alabama",95,4858979,"Southern Appalachia",1
"297",297,"AL","2020-06-25",NA,NA,1142,6,"Alabama",95,4858979,"Southern Appalachia",1
"298",298,"AL","2020-06-26",NA,NA,975,11,"Alabama",95,4858979,"Southern Appalachia",1
"299",299,"AL","2020-06-27",NA,NA,902,12,"Alabama",95,4858979,"Southern Appalachia",1
"300",300,"AL","2020-06-28",NA,NA,358,0,"Alabama",95,4858979,"Southern Appalachia",1
"301",301,"AL","2020-06-29",NA,NA,1734,10,"Alabama",95,4858979,"Southern Appalachia",1
"302",302,"AL","2020-06-30",NA,NA,870,21,"Alabama",95,4858979,"Southern Appalachia",1
"303",303,"AR","2020-02-01",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"304",304,"AR","2020-02-02",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"305",305,"AR","2020-02-03",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"306",306,"AR","2020-02-04",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"307",307,"AR","2020-02-05",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"308",308,"AR","2020-02-06",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"309",309,"AR","2020-02-07",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"310",310,"AR","2020-02-08",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"311",311,"AR","2020-02-09",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"312",312,"AR","2020-02-10",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"313",313,"AR","2020-02-11",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"314",314,"AR","2020-02-12",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"315",315,"AR","2020-02-13",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"316",316,"AR","2020-02-14",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"317",317,"AR","2020-02-15",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"318",318,"AR","2020-02-16",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"319",319,"AR","2020-02-17",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"320",320,"AR","2020-02-18",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"321",321,"AR","2020-02-19",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"322",322,"AR","2020-02-20",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"323",323,"AR","2020-02-21",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"324",324,"AR","2020-02-22",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"325",325,"AR","2020-02-23",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"326",326,"AR","2020-02-24",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"327",327,"AR","2020-02-25",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"328",328,"AR","2020-02-26",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"329",329,"AR","2020-02-27",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"330",330,"AR","2020-02-28",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"331",331,"AR","2020-02-29",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"332",332,"AR","2020-03-01",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"333",333,"AR","2020-03-02",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"334",334,"AR","2020-03-03",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"335",335,"AR","2020-03-04",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"336",336,"AR","2020-03-05",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"337",337,"AR","2020-03-06",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"338",338,"AR","2020-03-07",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"339",339,"AR","2020-03-08",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"340",340,"AR","2020-03-09",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"341",341,"AR","2020-03-10",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"342",342,"AR","2020-03-11",NA,NA,1,0,"Arkansas",57,2978204,"TOLA",8
"343",343,"AR","2020-03-12",NA,NA,4,0,"Arkansas",57,2978204,"TOLA",8
"344",344,"AR","2020-03-13",NA,NA,3,0,"Arkansas",57,2978204,"TOLA",8
"345",345,"AR","2020-03-14",NA,NA,4,0,"Arkansas",57,2978204,"TOLA",8
"346",346,"AR","2020-03-15",NA,NA,4,0,"Arkansas",57,2978204,"TOLA",8
"347",347,"AR","2020-03-16",NA,NA,6,0,"Arkansas",57,2978204,"TOLA",8
"348",348,"AR","2020-03-17",NA,NA,6,0,"Arkansas",57,2978204,"TOLA",8
"349",349,"AR","2020-03-18",NA,NA,9,0,"Arkansas",57,2978204,"TOLA",8
"350",350,"AR","2020-03-19",NA,NA,25,0,"Arkansas",57,2978204,"TOLA",8
"351",351,"AR","2020-03-20",NA,NA,38,0,"Arkansas",57,2978204,"TOLA",8
"352",352,"AR","2020-03-21",NA,NA,18,0,"Arkansas",57,2978204,"TOLA",8
"353",353,"AR","2020-03-22",NA,NA,41,0,"Arkansas",57,2978204,"TOLA",8
"354",354,"AR","2020-03-23",NA,NA,26,0,"Arkansas",57,2978204,"TOLA",8
"355",355,"AR","2020-03-24",NA,NA,36,1,"Arkansas",57,2978204,"TOLA",8
"356",356,"AR","2020-03-25",NA,NA,74,0,"Arkansas",57,2978204,"TOLA",8
"357",357,"AR","2020-03-26",NA,NA,32,1,"Arkansas",57,2978204,"TOLA",8
"358",358,"AR","2020-03-27",NA,NA,48,3,"Arkansas",57,2978204,"TOLA",8
"359",359,"AR","2020-03-28",NA,NA,27,0,"Arkansas",57,2978204,"TOLA",8
"360",360,"AR","2020-03-29",NA,NA,42,0,"Arkansas",57,2978204,"TOLA",8
"361",361,"AR","2020-03-30",NA,NA,59,2,"Arkansas",57,2978204,"TOLA",8
"362",362,"AR","2020-03-31",NA,NA,57,1,"Arkansas",57,2978204,"TOLA",8
"363",363,"AR","2020-04-01",NA,NA,61,2,"Arkansas",57,2978204,"TOLA",8
"364",364,"AR","2020-04-02",NA,NA,57,2,"Arkansas",57,2978204,"TOLA",8
"365",365,"AR","2020-04-03",NA,NA,54,0,"Arkansas",57,2978204,"TOLA",8
"366",366,"AR","2020-04-04",NA,NA,8,1,"Arkansas",57,2978204,"TOLA",8
"367",367,"AR","2020-04-05",NA,NA,113,2,"Arkansas",57,2978204,"TOLA",8
"368",368,"AR","2020-04-06",NA,NA,71,1,"Arkansas",57,2978204,"TOLA",8
"369",369,"AR","2020-04-07",NA,NA,67,2,"Arkansas",57,2978204,"TOLA",8
"370",370,"AR","2020-04-08",NA,NA,84,0,"Arkansas",57,2978204,"TOLA",8
"371",371,"AR","2020-04-09",NA,NA,70,3,"Arkansas",57,2978204,"TOLA",8
"372",372,"AR","2020-04-10",NA,NA,56,3,"Arkansas",57,2978204,"TOLA",8
"373",373,"AR","2020-04-11",NA,NA,25,1,"Arkansas",57,2978204,"TOLA",8
"374",374,"AR","2020-04-12",NA,NA,48,2,"Arkansas",57,2978204,"TOLA",8
"375",375,"AR","2020-04-13",NA,NA,197,0,"Arkansas",57,2978204,"TOLA",8
"376",376,"AR","2020-04-14",NA,NA,24,5,"Arkansas",57,2978204,"TOLA",8
"377",377,"AR","2020-04-15",NA,NA,98,1,"Arkansas",57,2978204,"TOLA",8
"378",378,"AR","2020-04-16",NA,NA,22,3,"Arkansas",57,2978204,"TOLA",8
"379",379,"AR","2020-04-17",NA,NA,75,0,"Arkansas",57,2978204,"TOLA",8
"380",380,"AR","2020-04-18",NA,NA,86,1,"Arkansas",57,2978204,"TOLA",8
"381",381,"AR","2020-04-19",NA,NA,3,1,"Arkansas",57,2978204,"TOLA",8
"382",382,"AR","2020-04-20",NA,NA,190,3,"Arkansas",57,2978204,"TOLA",8
"383",383,"AR","2020-04-21",NA,NA,291,0,"Arkansas",57,2978204,"TOLA",8
"384",384,"AR","2020-04-22",NA,NA,131,2,"Arkansas",57,2978204,"TOLA",8
"385",385,"AR","2020-04-23",NA,NA,207,1,"Arkansas",57,2978204,"TOLA",8
"386",386,"AR","2020-04-24",NA,NA,209,2,"Arkansas",57,2978204,"TOLA",8
"387",387,"AR","2020-04-25",NA,NA,100,1,"Arkansas",57,2978204,"TOLA",8
"388",388,"AR","2020-04-26",NA,NA,91,3,"Arkansas",57,2978204,"TOLA",8
"389",389,"AR","2020-04-27",NA,NA,66,1,"Arkansas",57,2978204,"TOLA",8
"390",390,"AR","2020-04-28",NA,NA,58,6,"Arkansas",57,2978204,"TOLA",8
"391",391,"AR","2020-04-29",NA,NA,79,2,"Arkansas",57,2978204,"TOLA",8
"392",392,"AR","2020-04-30",NA,NA,68,2,"Arkansas",57,2978204,"TOLA",8
"393",393,"AR","2020-05-01",NA,NA,35,3,"Arkansas",57,2978204,"TOLA",8
"394",394,"AR","2020-05-02",NA,NA,54,8,"Arkansas",57,2978204,"TOLA",8
"395",395,"AR","2020-05-03",NA,NA,59,3,"Arkansas",57,2978204,"TOLA",8
"396",396,"AR","2020-05-04",NA,NA,44,5,"Arkansas",57,2978204,"TOLA",8
"397",397,"AR","2020-05-05",NA,NA,61,3,"Arkansas",57,2978204,"TOLA",8
"398",398,"AR","2020-05-06",NA,NA,85,4,"Arkansas",57,2978204,"TOLA",8
"399",399,"AR","2020-05-07",NA,NA,85,1,"Arkansas",57,2978204,"TOLA",8
"400",400,"AR","2020-05-08",NA,NA,53,0,"Arkansas",57,2978204,"TOLA",8
"401",401,"AR","2020-05-09",NA,NA,0,0,"Arkansas",57,2978204,"TOLA",8
"402",402,"AR","2020-05-10",NA,NA,262,3,"Arkansas",57,2978204,"TOLA",8
"403",403,"AR","2020-05-11",NA,NA,31,3,"Arkansas",57,2978204,"TOLA",8
"404",404,"AR","2020-05-12",NA,NA,123,1,"Arkansas",57,2978204,"TOLA",8
"405",405,"AR","2020-05-13",NA,NA,74,2,"Arkansas",57,2978204,"TOLA",8
"406",406,"AR","2020-05-14",NA,NA,130,1,"Arkansas",57,2978204,"TOLA",8
"407",407,"AR","2020-05-15",NA,NA,97,0,"Arkansas",57,2978204,"TOLA",8
"408",408,"AR","2020-05-16",NA,NA,114,0,"Arkansas",57,2978204,"TOLA",8
"409",409,"AR","2020-05-17",NA,NA,182,0,"Arkansas",57,2978204,"TOLA",8
"410",410,"AR","2020-05-18",NA,NA,54,2,"Arkansas",57,2978204,"TOLA",8
"411",411,"AR","2020-05-19",NA,NA,110,2,"Arkansas",57,2978204,"TOLA",8
"412",412,"AR","2020-05-20",NA,NA,80,5,"Arkansas",57,2978204,"TOLA",8
"413",413,"AR","2020-05-21",NA,NA,454,3,"Arkansas",57,2978204,"TOLA",8
"414",414,"AR","2020-05-22",NA,NA,154,3,"Arkansas",57,2978204,"TOLA",8
"415",415,"AR","2020-05-23",NA,NA,162,2,"Arkansas",57,2978204,"TOLA",8
"416",416,"AR","2020-05-24",NA,NA,148,1,"Arkansas",57,2978204,"TOLA",8
"417",417,"AR","2020-05-25",NA,NA,108,1,"Arkansas",57,2978204,"TOLA",8
"418",418,"AR","2020-05-26",NA,NA,149,2,"Arkansas",57,2978204,"TOLA",8
"419",419,"AR","2020-05-27",NA,NA,100,1,"Arkansas",57,2978204,"TOLA",8
"420",420,"AR","2020-05-28",NA,NA,254,5,"Arkansas",57,2978204,"TOLA",8
"421",421,"AR","2020-05-29",NA,NA,245,7,"Arkansas",57,2978204,"TOLA",8
"422",422,"AR","2020-05-30",NA,NA,234,1,"Arkansas",57,2978204,"TOLA",8
"423",423,"AR","2020-05-31",NA,NA,242,0,"Arkansas",57,2978204,"TOLA",8
"424",424,"AR","2020-06-01",NA,NA,190,0,"Arkansas",57,2978204,"TOLA",8
"425",425,"AR","2020-06-02",NA,NA,373,3,"Arkansas",57,2978204,"TOLA",8
"426",426,"AR","2020-06-03",NA,NA,247,5,"Arkansas",57,2978204,"TOLA",8
"427",427,"AR","2020-06-04",NA,NA,360,9,"Arkansas",57,2978204,"TOLA",8
"428",428,"AR","2020-06-05",NA,NA,229,1,"Arkansas",57,2978204,"TOLA",8
"429",429,"AR","2020-06-06",NA,NA,450,2,"Arkansas",57,2978204,"TOLA",8
"430",430,"AR","2020-06-07",NA,NA,323,0,"Arkansas",57,2978204,"TOLA",8
"431",431,"AR","2020-06-08",NA,NA,312,2,"Arkansas",57,2978204,"TOLA",8
"432",432,"AR","2020-06-09",NA,NA,340,6,"Arkansas",57,2978204,"TOLA",8
"433",433,"AR","2020-06-10",NA,NA,290,4,"Arkansas",57,2978204,"TOLA",8
"434",434,"AR","2020-06-11",NA,NA,448,6,"Arkansas",57,2978204,"TOLA",8
"435",435,"AR","2020-06-12",NA,NA,732,5,"Arkansas",57,2978204,"TOLA",8
"436",436,"AR","2020-06-13",NA,NA,548,1,"Arkansas",57,2978204,"TOLA",8
"437",437,"AR","2020-06-14",NA,NA,405,2,"Arkansas",57,2978204,"TOLA",8
"438",438,"AR","2020-06-15",NA,NA,418,3,"Arkansas",57,2978204,"TOLA",8
"439",439,"AR","2020-06-16",NA,NA,273,6,"Arkansas",57,2978204,"TOLA",8
"440",440,"AR","2020-06-17",NA,NA,416,9,"Arkansas",57,2978204,"TOLA",8
"441",441,"AR","2020-06-18",NA,NA,321,11,"Arkansas",57,2978204,"TOLA",8
"442",442,"AR","2020-06-19",NA,NA,699,6,"Arkansas",57,2978204,"TOLA",8
"443",443,"AR","2020-06-20",NA,NA,511,10,"Arkansas",57,2978204,"TOLA",8
"444",444,"AR","2020-06-21",NA,NA,424,1,"Arkansas",57,2978204,"TOLA",8
"445",445,"AR","2020-06-22",NA,NA,521,2,"Arkansas",57,2978204,"TOLA",8
"446",446,"AR","2020-06-23",NA,NA,595,10,"Arkansas",57,2978204,"TOLA",8
"447",447,"AR","2020-06-24",NA,NA,695,3,"Arkansas",57,2978204,"TOLA",8
"448",448,"AR","2020-06-25",NA,NA,686,0,"Arkansas",57,2978204,"TOLA",8
"449",449,"AR","2020-06-26",NA,NA,682,9,"Arkansas",57,2978204,"TOLA",8
"450",450,"AR","2020-06-27",NA,NA,570,10,"Arkansas",57,2978204,"TOLA",8
"451",451,"AR","2020-06-28",NA,NA,508,5,"Arkansas",57,2978204,"TOLA",8
"452",452,"AR","2020-06-29",NA,NA,439,1,"Arkansas",57,2978204,"TOLA",8
"453",453,"AR","2020-06-30",NA,NA,520,5,"Arkansas",57,2978204,"TOLA",8
"454",454,"AZ","2020-02-01",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"455",455,"AZ","2020-02-02",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"456",456,"AZ","2020-02-03",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"457",457,"AZ","2020-02-04",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"458",458,"AZ","2020-02-05",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"459",459,"AZ","2020-02-06",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"460",460,"AZ","2020-02-07",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"461",461,"AZ","2020-02-08",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"462",462,"AZ","2020-02-09",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"463",463,"AZ","2020-02-10",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"464",464,"AZ","2020-02-11",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"465",465,"AZ","2020-02-12",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"466",466,"AZ","2020-02-13",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"467",467,"AZ","2020-02-14",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"468",468,"AZ","2020-02-15",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"469",469,"AZ","2020-02-16",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"470",470,"AZ","2020-02-17",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"471",471,"AZ","2020-02-18",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"472",472,"AZ","2020-02-19",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"473",473,"AZ","2020-02-20",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"474",474,"AZ","2020-02-21",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"475",475,"AZ","2020-02-22",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"476",476,"AZ","2020-02-23",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"477",477,"AZ","2020-02-24",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"478",478,"AZ","2020-02-25",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"479",479,"AZ","2020-02-26",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"480",480,"AZ","2020-02-27",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"481",481,"AZ","2020-02-28",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"482",482,"AZ","2020-02-29",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"483",483,"AZ","2020-03-01",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"484",484,"AZ","2020-03-02",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"485",485,"AZ","2020-03-03",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"486",486,"AZ","2020-03-04",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"487",487,"AZ","2020-03-05",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"488",488,"AZ","2020-03-06",NA,NA,1,0,"Arizona",60,6828065,"Mountain",4
"489",489,"AZ","2020-03-07",NA,NA,2,0,"Arizona",60,6828065,"Mountain",4
"490",490,"AZ","2020-03-08",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"491",491,"AZ","2020-03-09",NA,NA,2,0,"Arizona",60,6828065,"Mountain",4
"492",492,"AZ","2020-03-10",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"493",493,"AZ","2020-03-11",NA,NA,4,0,"Arizona",60,6828065,"Mountain",4
"494",494,"AZ","2020-03-12",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"495",495,"AZ","2020-03-13",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"496",496,"AZ","2020-03-14",NA,NA,2,0,"Arizona",60,6828065,"Mountain",4
"497",497,"AZ","2020-03-15",NA,NA,0,0,"Arizona",60,6828065,"Mountain",4
"498",498,"AZ","2020-03-16",NA,NA,6,0,"Arizona",60,6828065,"Mountain",4
"499",499,"AZ","2020-03-17",NA,NA,2,0,"Arizona",60,6828065,"Mountain",4
"500",500,"AZ","2020-03-18",NA,NA,7,0,"Arizona",60,6828065,"Mountain",4
"501",501,"AZ","2020-03-19",NA,NA,17,0,"Arizona",60,6828065,"Mountain",4
"502",502,"AZ","2020-03-20",NA,NA,19,0,"Arizona",60,6828065,"Mountain",4
"503",503,"AZ","2020-03-21",NA,NA,40,1,"Arizona",60,6828065,"Mountain",4
"504",504,"AZ","2020-03-22",NA,NA,49,1,"Arizona",60,6828065,"Mountain",4
"505",505,"AZ","2020-03-23",NA,NA,82,0,"Arizona",60,6828065,"Mountain",4
"506",506,"AZ","2020-03-24",NA,NA,92,3,"Arizona",60,6828065,"Mountain",4
"507",507,"AZ","2020-03-25",NA,NA,75,0,"Arizona",60,6828065,"Mountain",4
"508",508,"AZ","2020-03-26",NA,NA,107,3,"Arizona",60,6828065,"Mountain",4
"509",509,"AZ","2020-03-27",NA,NA,155,5,"Arizona",60,6828065,"Mountain",4
"510",510,"AZ","2020-03-28",NA,NA,110,2,"Arizona",60,6828065,"Mountain",4
"511",511,"AZ","2020-03-29",NA,NA,146,2,"Arizona",60,6828065,"Mountain",4
"512",512,"AZ","2020-03-30",NA,NA,235,3,"Arizona",60,6828065,"Mountain",4
"513",513,"AZ","2020-03-31",NA,NA,135,4,"Arizona",60,6828065,"Mountain",4
"514",514,"AZ","2020-04-01",NA,NA,125,5,"Arizona",60,6828065,"Mountain",4
"515",515,"AZ","2020-04-02",NA,NA,182,3,"Arizona",60,6828065,"Mountain",4
"516",516,"AZ","2020-04-03",NA,NA,173,9,"Arizona",60,6828065,"Mountain",4
"517",517,"AZ","2020-04-04",NA,NA,249,11,"Arizona",60,6828065,"Mountain",4
"518",518,"AZ","2020-04-05",NA,NA,251,12,"Arizona",60,6828065,"Mountain",4
"519",519,"AZ","2020-04-06",NA,NA,187,1,"Arizona",60,6828065,"Mountain",4
"520",520,"AZ","2020-04-07",NA,NA,119,7,"Arizona",60,6828065,"Mountain",4
"521",521,"AZ","2020-04-08",NA,NA,151,7,"Arizona",60,6828065,"Mountain",4
"522",522,"AZ","2020-04-09",NA,NA,292,7,"Arizona",60,6828065,"Mountain",4
"523",523,"AZ","2020-04-10",NA,NA,93,9,"Arizona",60,6828065,"Mountain",4
"524",524,"AZ","2020-04-11",NA,NA,282,13,"Arizona",60,6828065,"Mountain",4
"525",525,"AZ","2020-04-12",NA,NA,146,6,"Arizona",60,6828065,"Mountain",4
"526",526,"AZ","2020-04-13",NA,NA,162,7,"Arizona",60,6828065,"Mountain",4
"527",527,"AZ","2020-04-14",NA,NA,97,9,"Arizona",60,6828065,"Mountain",4
"528",528,"AZ","2020-04-15",NA,NA,164,11,"Arizona",60,6828065,"Mountain",4
"529",529,"AZ","2020-04-16",NA,NA,272,8,"Arizona",60,6828065,"Mountain",4
"530",530,"AZ","2020-04-17",NA,NA,273,19,"Arizona",60,6828065,"Mountain",4
"531",531,"AZ","2020-04-18",NA,NA,211,8,"Arizona",60,6828065,"Mountain",4
"532",532,"AZ","2020-04-19",NA,NA,210,7,"Arizona",60,6828065,"Mountain",4
"533",533,"AZ","2020-04-20",NA,NA,136,3,"Arizona",60,6828065,"Mountain",4
"534",534,"AZ","2020-04-21",NA,NA,187,21,"Arizona",60,6828065,"Mountain",4
"535",535,"AZ","2020-04-22",NA,NA,208,20,"Arizona",60,6828065,"Mountain",4
"536",536,"AZ","2020-04-23",NA,NA,309,21,"Arizona",60,6828065,"Mountain",4
"537",537,"AZ","2020-04-24",NA,NA,275,17,"Arizona",60,6828065,"Mountain",4
"538",538,"AZ","2020-04-25",NA,NA,237,7,"Arizona",60,6828065,"Mountain",4
"539",539,"AZ","2020-04-26",NA,NA,246,2,"Arizona",60,6828065,"Mountain",4
"540",540,"AZ","2020-04-27",NA,NA,190,0,"Arizona",60,6828065,"Mountain",4
"541",541,"AZ","2020-04-28",NA,NA,232,17,"Arizona",60,6828065,"Mountain",4
"542",542,"AZ","2020-04-29",NA,NA,254,11,"Arizona",60,6828065,"Mountain",4
"543",543,"AZ","2020-04-30",NA,NA,446,16,"Arizona",60,6828065,"Mountain",4
"544",544,"AZ","2020-05-01",NA,NA,313,10,"Arizona",60,6828065,"Mountain",4
"545",545,"AZ","2020-05-02",NA,NA,403,18,"Arizona",60,6828065,"Mountain",4
"546",546,"AZ","2020-05-03",NA,NA,276,14,"Arizona",60,6828065,"Mountain",4
"547",547,"AZ","2020-05-04",NA,NA,279,0,"Arizona",60,6828065,"Mountain",4
"548",548,"AZ","2020-05-05",NA,NA,385,33,"Arizona",60,6828065,"Mountain",4
"549",549,"AZ","2020-05-06",NA,NA,402,31,"Arizona",60,6828065,"Mountain",4
"550",550,"AZ","2020-05-07",NA,NA,238,24,"Arizona",60,6828065,"Mountain",4
"551",551,"AZ","2020-05-08",NA,NA,582,66,"Arizona",60,6828065,"Mountain",4
"552",552,"AZ","2020-05-09",NA,NA,434,15,"Arizona",60,6828065,"Mountain",4
"553",553,"AZ","2020-05-10",NA,NA,158,4,"Arizona",60,6828065,"Mountain",4
"554",554,"AZ","2020-05-11",NA,NA,261,6,"Arizona",60,6828065,"Mountain",4
"555",555,"AZ","2020-05-12",NA,NA,356,20,"Arizona",60,6828065,"Mountain",4
"556",556,"AZ","2020-05-13",NA,NA,440,32,"Arizona",60,6828065,"Mountain",4
"557",557,"AZ","2020-05-14",NA,NA,498,30,"Arizona",60,6828065,"Mountain",4
"558",558,"AZ","2020-05-15",NA,NA,495,27,"Arizona",60,6828065,"Mountain",4
"559",559,"AZ","2020-05-16",NA,NA,463,28,"Arizona",60,6828065,"Mountain",4
"560",560,"AZ","2020-05-17",NA,NA,306,1,"Arizona",60,6828065,"Mountain",4
"561",561,"AZ","2020-05-18",NA,NA,233,6,"Arizona",60,6828065,"Mountain",4
"562",562,"AZ","2020-05-19",NA,NA,396,18,"Arizona",60,6828065,"Mountain",4
"563",563,"AZ","2020-05-20",NA,NA,331,43,"Arizona",60,6828065,"Mountain",4
"564",564,"AZ","2020-05-21",NA,NA,418,14,"Arizona",60,6828065,"Mountain",4
"565",565,"AZ","2020-05-22",NA,NA,292,12,"Arizona",60,6828065,"Mountain",4
"566",566,"AZ","2020-05-23",NA,NA,432,25,"Arizona",60,6828065,"Mountain",4
"567",567,"AZ","2020-05-24",NA,NA,300,1,"Arizona",60,6828065,"Mountain",4
"568",568,"AZ","2020-05-25",NA,NA,221,5,"Arizona",60,6828065,"Mountain",4
"569",569,"AZ","2020-05-26",NA,NA,222,2,"Arizona",60,6828065,"Mountain",4
"570",570,"AZ","2020-05-27",NA,NA,479,23,"Arizona",60,6828065,"Mountain",4
"571",571,"AZ","2020-05-28",NA,NA,502,25,"Arizona",60,6828065,"Mountain",4
"572",572,"AZ","2020-05-29",NA,NA,702,29,"Arizona",60,6828065,"Mountain",4
"573",573,"AZ","2020-05-30",NA,NA,790,16,"Arizona",60,6828065,"Mountain",4
"574",574,"AZ","2020-05-31",NA,NA,864,14,"Arizona",60,6828065,"Mountain",4
"575",575,"AZ","2020-06-01",NA,NA,4,0,"Arizona",60,6828065,"Mountain",4
"576",576,"AZ","2020-06-02",NA,NA,1126,25,"Arizona",60,6828065,"Mountain",4
"577",577,"AZ","2020-06-03",NA,NA,971,39,"Arizona",60,6828065,"Mountain",4
"578",578,"AZ","2020-06-04",NA,NA,533,15,"Arizona",60,6828065,"Mountain",4
"579",579,"AZ","2020-06-05",NA,NA,1578,15,"Arizona",60,6828065,"Mountain",4
"580",580,"AZ","2020-06-06",NA,NA,1120,31,"Arizona",60,6828065,"Mountain",4
"581",581,"AZ","2020-06-07",NA,NA,1438,10,"Arizona",60,6828065,"Mountain",4
